ID,TARGET
914,0.205535962556
915,0.0590097865846
917,0.239124464498
918,0.00526089289811
919,0.0120052236431
921,0.00213454133479
922,0.0398201327063
923,0.00229858748581
926,0.00241997744676
929,0.0182538233242
930,0.00613881950009
931,0.0584701588928
937,0.00596137510608
938,0.0491282603293
939,0.0323133842386
941,0.0396870709853
946,0.00638257509989
947,0.0429463498765
950,0.00238119418817
951,0.00586222419764
952,0.0240167439306
953,0.013762088231
954,0.00306799782359
955,0.0203325475247
956,0.192591300648
957,0.0438487394641
960,0.0412282421897
963,0.231708699464
966,0.0280755164436
969,0.0199237508116
971,0.0060997169432
972,0.00587367847808
975,0.0116358428658
980,0.00722187059693
982,0.0877726454497
983,0.00658532050521
985,0.273676018766
987,0.0113954785484
988,0.0119106320221
991,0.00807928743748
992,0.00072247516868
995,0.20456419535
996,0.00606679526765
998,0.00587638903828
1001,0.192517637702
1002,0.00557238592744
1004,0.0190034133902
1005,0.127244383007
1010,0.00553499727544
1011,0.000812001218482
1012,0.00530072960832
1013,0.0302885709144
1014,0.0123409507996
1015,0.028649401579
1016,0.00815485691139
1022,0.00272761661777
1023,0.0419299071014
1024,0.00516191744985
1025,0.0197431365066
1026,0.0803142686941
1028,0.00379029270094
1029,0.064288234268
1032,0.0819937042237
1034,0.0462577964314
1036,0.0116732403321
1037,0.00146071521299
1039,0.0541690465637
1042,0.0177443306133
1045,0.0304866436611
1046,0.0422553725857
1050,0.00931800349895
1052,0.140952844616
1055,0.0189379797868
1057,0.00936004097905
1058,0.00788346597107
1060,0.00526696601384
1062,0.00536883951098
1063,0.0304059789834
1064,0.0300030814843
1065,0.0161109418165
1066,0.00698173520736
1067,0.178011315965
1068,0.0350513566748
1070,0.101879746359
1072,0.0117367103214
1077,0.20915659734
1078,0.00815485691139
1079,0.00586222419764
1081,0.0323144779339
1082,0.193294042232
1093,0.00636542039356
1094,0.0293015429639
1102,0.014662488301
1103,0.0817527013859
1106,0.0180339884783
1107,0.213884405714
1112,0.0415228874911
1113,0.00482020793785
1114,0.0500875081028
1116,0.000819494095189
1118,0.0634593917192
1120,0.0312717758609
1121,0.0353771797557
1128,0.0210827865485
1130,0.126743116058
1132,0.00620094141084
1135,0.0133236625926
1138,0.0446218712747
1139,0.00507417662326
1141,0.0209557695529
1143,0.194908483954
1146,0.0919836268629
1148,0.0180585117719
1149,0.0315400100503
1151,0.00594230212818
1152,0.0198348471175
1153,0.00619704307402
1155,0.0302285875906
1157,0.00491999080605
1160,0.104093880184
1161,0.00964185672327
1162,0.028365750826
1164,0.0421065399854
1168,0.0111460000423
1169,0.00658961506074
1174,0.22687134095
1176,0.0116655726258
1177,0.204987203434
1178,0.0157896389332
1180,0.0080423326063
1181,0.0349032290091
1182,0.0283735944829
1185,0.00533643218914
1190,0.00322772685065
1194,0.00594190493119
1196,0.0337527091922
1199,0.0102259376369
1200,0.012224156942
1201,0.00408216805997
1202,0.0445154978963
1206,0.278134441979
1207,0.0171120578605
1208,0.00278570057172
1212,0.0312901690613
1216,0.00288586064543
1219,0.0180585117719
1221,0.00901046328414
1222,0.00526089289811
1225,0.00956446188675
1227,0.0177215182972
1230,0.0251747190861
1231,0.0206460764112
1232,0.0146967729662
1233,0.00599859433873
1234,0.034366452065
1235,0.00835763780088
1236,0.128930908389
1237,0.0141348252579
1238,0.0445034762258
1239,0.00930653866288
1240,0.0390958455789
1241,0.0061943715377
1244,0.0587349491239
1245,0.0409968774866
1247,0.0177443306133
1250,0.0135566726798
1251,0.00577712501187
1257,0.00518157473584
1259,0.00546319090546
1266,0.0423782726388
1267,0.223256191526
1268,0.00630614684163
1270,0.264797974141
1272,0.0194665631851
1273,0.0998862530949
1276,0.0439989674445
1278,0.0025024125064
1279,0.055213126404
1283,0.0115936145409
1284,0.0283887776155
1286,0.00451493558916
1289,0.0242446634692
1290,0.00235443158119
1292,0.00256973118095
1293,0.0253218017159
1294,0.0816215731763
1296,0.0697155522847
1298,0.0059508426576
1299,0.123897298868
1301,0.00709960738168
1304,0.0571290047399
1306,0.0039647875843
1308,0.0751382910637
1310,0.0307634361278
1311,0.0297374103954
1312,0.0934140500782
1315,0.00619409702138
1318,0.0668714203421
1319,0.00581476624651
1320,0.00549446863184
1323,0.0100126284094
1324,0.0115774223455
1325,0.0196341562713
1326,0.00836791310044
1329,0.217366961429
1331,0.086079709091
1332,0.0266723088727
1335,0.00467984484032
1336,0.201344102463
1338,0.0576645300953
1340,0.0895602179976
1342,0.00526089289811
1345,0.00648213612452
1347,0.00481964536365
1349,0.0283887776155
1350,0.0111886349233
1351,0.00254034209499
1354,0.00203468311516
1355,0.0334598811182
1356,0.0191488245422
1359,0.0321602903814
1361,0.244206312407
1362,0.16777067273
1363,0.186971759394
1365,0.00720049891101
1366,0.0259019162242
1367,0.0304832037282
1368,0.00264907161788
1369,0.00806158189171
1370,0.0298324414078
1371,0.0129805543719
1372,0.188486984992
1374,0.0121538216678
1375,0.161497080321
1376,0.0404256290919
1379,0.00524950674013
1380,0.0102457182209
1383,0.0180585117719
1387,0.0529761175788
1388,0.133098483697
1389,0.00279124465728
1390,0.0502888302998
1394,0.0255125006569
1396,0.20875778346
1397,0.0106805944342
1399,0.0160827301258
1400,0.0212411041295
1402,0.0917641806648
1403,0.0267496704311
1404,0.0579038189713
1405,0.0545956469913
1407,0.0125193600589
1409,0.0060161462344
1413,0.00646551068676
1415,0.0241364687345
1416,0.030677118006
1418,0.0059759135154
1422,0.00299744880096
1423,0.00364253805007
1425,0.00319255346643
1428,0.028700121176
1429,0.00928080157202
1430,0.0180585117719
1431,0.0409222732255
1432,0.00593138049086
1434,0.00337879147884
1435,0.00526501456198
1436,0.242224533301
1438,0.0056750294348
1443,0.102361895924
1445,0.0429859818328
1446,0.0914372879431
1453,0.0164121508959
1456,0.039638043117
1458,0.0164799705064
1459,0.00571861178364
1460,0.0227940917898
1461,0.081725650702
1462,0.186886776188
1463,0.0196874750952
1466,0.182351970893
1467,0.0191488245422
1469,0.070189260803
1470,0.00117920707613
1471,0.191918631196
1473,0.0123688316726
1476,0.00736281902934
1477,0.0238112627444
1481,0.0180585117719
1482,0.0432733244129
1485,0.0563184478499
1486,0.173166517863
1490,0.0283710771207
1491,0.192629473447
1493,0.00606679526765
1494,0.0847808453314
1500,0.00565314220414
1504,0.0209613965406
1506,0.005339356987
1509,0.0132330953707
1512,0.0322322574382
1514,0.0642759672205
1518,0.0183814605046
1520,0.00521167913643
1522,0.136828543504
1525,0.19265310165
1526,0.0333289001862
1529,0.200511091489
1530,0.0806347410829
1532,0.00526089289811
1533,0.0190955587168
1537,0.0247488770868
1542,0.0709272075808
1544,0.0268813634872
1545,0.213724768096
1546,0.186971759394
1549,0.154403101007
1551,0.00532647242072
1552,0.00521358556311
1555,0.0209983083536
1556,0.00553853842855
1558,0.192345254196
1560,0.0062256387138
1561,0.0383221697584
1562,0.00536992403688
1563,0.00355394300703
1566,0.0033700151564
1568,0.0315638482685
1570,0.0177626326355
1575,0.19086513193
1577,0.00937588720586
1579,0.00342043359241
1581,0.0184337188635
1582,0.0652247118597
1585,0.033241475766
1586,0.00501244656379
1587,0.00336113065517
1593,0.0303983203945
1597,0.219469370878
1599,0.0285086845125
1608,0.00480817862841
1609,0.0180585117719
1612,0.0219146817662
1615,0.00626219967206
1616,0.0257683020621
1618,0.0202033969799
1619,0.00526089289811
1624,0.00590415017214
1625,0.0688289416938
1627,0.00833157757683
1628,0.219357763417
1635,0.00606547259208
1636,0.0572695282168
1637,0.0192113726569
1640,0.0116435808702
1642,0.00190297665541
1645,0.030713345938
1647,0.00536883951098
1648,0.205510412942
1650,0.00524366164748
1651,0.070821943609
1653,0.00807302477244
1654,0.0167237523559
1655,0.0237333688487
1656,0.0511959328927
1657,0.0576558777318
1659,0.152834703064
1661,0.105413254223
1662,0.0317962429618
1663,0.105327468163
1664,0.0253218017159
1671,0.0279911890861
1673,0.0180585117719
1674,0.0436957130388
1678,0.00529549641321
1680,0.0206281673276
1682,0.0508332473444
1687,0.00328467516385
1689,0.00569334743793
1690,0.0203135219389
1691,0.0182905982448
1692,0.00943578533559
1696,0.0362563728267
1701,0.123883011619
1702,0.0339652084266
1705,0.0122509595001
1707,0.0310970800159
1711,0.0207549952289
1714,0.0476050179092
1715,0.188719280391
1716,0.0207891121118
1717,0.00993685903132
1719,0.00587805699102
1723,0.00604654325253
1725,0.00295229800615
1726,0.325706464585
1728,0.00239147053127
1730,0.00554841748408
1731,0.00194799250311
1736,0.00888765089498
1742,0.219064856911
1745,0.0894127226444
1747,0.201729548631
1749,0.0196213569349
1750,0.0527463556555
1751,0.00883758445416
1752,0.0377168502426
1753,0.0428543990069
1754,0.00857197493022
1758,0.253875249739
1759,0.0155730049855
1760,0.00515901343186
1761,0.0190034133902
1763,0.0260789373998
1765,0.084034836683
1767,0.0521379999972
1768,0.00525207208175
1769,0.0057299412906
1774,0.0210121109224
1775,0.0684293948475
1776,0.00241997744676
1777,0.00939945293224
1779,0.0289249814758
1780,0.00644158508705
1783,0.00587805699102
1784,0.0158447483499
1785,0.00718138739467
1789,0.0235028223676
1790,0.0678352695687
1792,0.0188803677758
1793,0.0424629492033
1795,0.00556751108963
1796,0.00927599776697
1798,0.0459372780562
1802,0.0235272119118
1803,0.0911539402901
1805,0.00126247011104
1806,0.0422871083521
1809,0.0107462725711
1810,0.00437203356058
1812,0.0198007521461
1813,0.0348950748666
1814,0.0890136216488
1815,0.0440895114929
1817,0.0282440759848
1818,0.0157108574048
1819,0.0124859875382
1820,0.00952653488762
1821,0.130838343119
1823,0.0831666538808
1826,0.0200633392861
1827,0.0265509010356
1829,0.214812849557
1831,0.00974659233527
1833,0.0762903980148
1834,0.0219582550153
1837,0.0278605383809
1838,0.00536606821154
1839,0.00229302462816
1840,0.0333339056541
1841,0.0238650578178
1842,0.0267964803557
1844,0.04319492528
1845,0.0161572645827
1846,0.00261035884542
1847,0.00520367136438
1850,0.00601675748633
1851,0.0244034060531
1852,0.00522592628634
1860,0.0483823022887
1862,0.056282531109
1864,0.156079946782
1865,0.00533643218914
1866,0.0208595872434
1867,0.0396403949804
1870,0.0419993600627
1871,0.021709936231
1872,0.0193402422295
1873,0.00528675123987
1874,0.125714632262
1876,0.0538261412952
1878,0.0376087062827
1879,0.189023808905
1884,0.0193208510403
1885,0.00277891247856
1888,0.0265616675207
1893,0.0173899622852
1897,0.0396105134833
1901,0.00780944589648
1902,0.00533503587331
1903,0.00585281276531
1905,0.0458657429083
1907,0.00424573776211
1908,0.209122669372
1919,0.190061181397
1921,0.209545753829
1926,0.00533643218914
1928,0.0223570314768
1930,0.174550582542
1933,0.0766032661968
1934,0.00632311015771
1935,0.049293961544
1939,0.203616341155
1940,0.0277910331418
1942,0.00738031306124
1943,0.00830140667852
1945,0.00557898358713
1946,0.0505729334286
1948,0.0291781315879
1949,0.0213334549775
1952,0.0233002380924
1953,0.0136160536755
1955,0.0137130271423
1959,0.0333987540148
1963,0.00597021049013
1965,0.0151625285501
1967,0.0190034133902
1968,0.0233471727093
1969,0.00585451481412
1970,0.0639444877648
1973,0.0165876512147
1977,0.0943228850067
1978,0.00526089289811
1979,0.00676414661976
1988,0.0294896446133
1991,0.029785625907
1994,0.00241326628844
1996,0.00873179473589
1997,0.0575927767104
1998,0.00502706994004
2000,0.0828265969803
2002,0.0295998263938
2004,0.0277473283767
2007,0.041950814759
2008,0.00815381771156
2010,0.0110354925491
2011,0.0227479162049
2012,0.116713543842
2015,0.00586959430001
2018,0.00306299250125
2019,0.00624831846126
2023,0.0239072322954
2024,0.0643253168466
2026,0.0053319616364
2028,0.00546319090546
2029,0.00815485691139
2031,0.0109815641627
2033,0.0252199299423
2034,0.0762848818162
2037,0.205441465261
2038,0.0190034133902
2039,0.00906418696872
2040,0.00526089289811
2042,0.00490794668474
2045,0.00953560691488
2048,0.00969807235578
2049,0.0314442868511
2050,0.0198975666428
2057,0.030713345938
2061,0.0128074911291
2063,0.046945416354
2067,0.0114229133967
2069,0.0242405952849
2070,0.0195969767926
2072,0.258669410678
2073,0.0782822041809
2075,0.00533170527707
2076,0.0608102831859
2081,0.0207549952289
2082,0.107265230048
2084,0.0291992084683
2085,0.0792228413016
2086,0.0198348471175
2088,0.0519469910383
2092,0.095073581071
2093,0.0408917216257
2094,0.00505998109363
2096,0.150984947808
2102,0.01239639068
2103,0.0547222662803
2104,0.0467048325018
2108,0.185294012946
2109,0.00816290025096
2111,0.0268606087504
2113,0.0347247522206
2116,0.0537709366014
2117,0.036710258049
2118,0.0227729339849
2119,0.00815485691139
2120,0.00529324766116
2121,0.00956939298314
2124,0.0765649663718
2125,0.0233480927096
2126,0.00713148451424
2127,0.205130581726
2131,0.00258283566602
2133,0.0507547836243
2134,0.0394479903891
2136,0.00880586978327
2137,0.0690915067428
2139,0.0299849790481
2144,0.00338147759267
2145,0.0149278267263
2146,0.0610768010878
2149,0.0640015932887
2150,0.00798219786284
2151,0.0280384455608
2152,0.00815485691139
2153,0.00598498792736
2157,0.0319364716018
2158,0.0125962011124
2159,0.00418031932693
2161,0.00526089289811
2163,0.0111831036149
2166,0.0260517764666
2169,0.0547376520536
2171,0.0834608149895
2177,0.0353447715488
2179,0.0756493214063
2182,0.00283467226271
2184,0.194248947423
2185,0.0367343376188
2186,0.013912315821
2187,0.0264586595656
2188,0.0234620933847
2189,0.00665905119971
2190,0.191191433787
2194,0.0086914415725
2195,0.00791579235554
2196,0.0174454489295
2198,0.0966940124416
2199,0.0330030719827
2200,0.00361220987614
2201,0.0168454862964
2203,0.0616125249397
2208,0.00901509217156
2209,0.0342372055544
2210,0.0132339081073
2211,0.00587274863796
2213,0.0200219569954
2214,0.00595658609902
2215,0.184746558769
2216,0.00789890917107
2218,0.000651260333455
2222,0.0251880656513
2224,0.00241997744676
2229,0.0045590127385
2230,0.00372993604669
2234,0.0426154339781
2235,0.00933153830841
2237,0.0177286554529
2239,0.00592275714389
2241,0.00866506973059
2242,0.00526089289811
2243,0.0126462300918
2244,0.00548784214867
2245,0.00209657730195
2248,0.0408467228551
2251,0.00448106903814
2253,0.202388994623
2254,0.00283661183007
2257,0.00524635032712
2261,0.0629288355168
2262,0.0131896618925
2266,0.00377370018585
2269,0.00665905119971
2275,0.00551475988309
2278,0.00564099340677
2279,0.00689913081581
2283,0.023979718906
2284,0.0253218017159
2285,0.00108761551695
2286,0.00298944156336
2287,0.0718091621409
2289,0.127057453639
2290,0.191397689763
2291,0.0198348471175
2293,0.0223962673053
2300,0.0396395983143
2301,0.00397408385103
2302,0.0339881914917
2303,0.0145201669498
2304,0.00280596199844
2305,0.0538712943637
2306,0.02584933468
2307,0.0219146817662
2308,0.166566969202
2311,0.0336147330054
2313,0.0361132646015
2315,0.00443752017983
2316,0.030713345938
2318,0.166597375193
2322,0.0179643594877
2323,0.00837859208298
2325,0.0329741494821
2327,0.0208204288322
2328,0.0683035657747
2329,0.0662567508761
2330,0.037500715798
2332,0.00587274863796
2333,0.0251456032039
2334,0.051579688451
2337,0.0126468631812
2338,0.0720426721991
2341,0.137212619476
2344,0.0300030814843
2345,0.00938908317474
2347,0.0116787982045
2348,0.0245625255814
2349,0.00586222419764
2350,0.00239753125438
2351,0.0342118703449
2358,0.0350068721489
2359,0.0618659924085
2361,0.0127639607558
2363,0.0345216647236
2364,0.0101738608345
2366,0.192622956418
2369,0.00526089289811
2370,0.215168348645
2373,0.0475367532506
2375,0.0294304047564
2377,0.032573545249
2384,0.0421065399854
2385,0.0258283562643
2386,0.0634375116809
2387,0.00533901245037
2388,0.0709531960076
2392,0.017966801161
2393,0.0313421748028
2394,0.0180585117719
2395,0.0213308564787
2396,0.0179704817353
2397,0.0128019819351
2400,0.0180585117719
2401,0.0192925180906
2403,0.0391153931083
2407,0.0942406976391
2408,0.0412259334717
2410,0.00533643218914
2414,0.132100451787
2416,0.218305724034
2421,0.00546319090546
2422,0.0300030814843
2423,0.0333881105778
2425,0.0365867780527
2430,0.00824053198474
2433,0.012241813714
2434,0.0342789160673
2437,0.0331116949588
2438,0.0294435721603
2439,0.0315907158978
2440,0.0665757405137
2442,0.0189636608121
2444,0.0178487915584
2449,0.00908432575209
2456,0.019519761013
2458,0.0217964903448
2462,0.00850803392297
2463,0.00853425384234
2464,0.00781890082434
2465,0.00598542025194
2466,0.00642400393927
2470,0.156878080097
2476,0.0116629270429
2478,0.0355530152134
2482,0.203115713296
2483,0.0107370465848
2484,0.167918551819
2487,0.0023884333255
2488,0.0195208558792
2493,0.00804200304773
2494,0.00289085330724
2495,0.0251526226972
2499,0.0198820902554
2501,0.194040384918
2503,0.0495394520436
2504,0.005183881309
2507,0.0134235263843
2509,0.00853758814182
2511,0.0293015429639
2512,0.0587094077995
2515,0.00795908350745
2516,0.0122347377722
2517,0.0103373266895
2521,0.222148182307
2525,0.00296495928944
2527,0.0770431832165
2528,0.00594031821728
2529,0.0188651504373
2530,0.0184044023869
2531,0.161285759685
2533,0.00685232285823
2537,0.00944076988278
2538,0.0123401433837
2539,0.0278280605273
2541,0.0120595436166
2542,0.127057453639
2543,0.0058382529983
2544,0.0037797335925
2545,0.0137290195867
2546,0.00329157378452
2548,0.0242710816514
2549,0.00748525097616
2555,0.00588763256248
2556,0.0106867187484
2558,0.0555855289054
2561,0.206499524128
2563,0.202349615592
2566,0.0120112627793
2567,0.0597065253107
2572,0.00492457114144
2573,0.0224963631253
2574,0.0279911890861
2578,0.00532222675152
2580,0.0176815762942
2581,0.00885825756753
2582,0.00288653926333
2586,0.05560234861
2588,0.00269562692171
2589,0.0477714635023
2591,0.022101719691
2594,0.0366235185975
2595,0.0195978942219
2596,0.069362991408
2597,0.00889593574147
2599,0.0326059894213
2600,0.0277910331418
2601,0.0242867636939
2611,0.00485547941887
2613,0.0102127304838
2614,0.00288974730433
2615,0.0253426344387
2616,0.234677038209
2617,0.0375678720496
2618,0.00312187296456
2619,0.0281797285418
2626,0.00428486055674
2630,0.202106933147
2632,0.00947646190642
2636,0.00977445433099
2639,0.0263198142457
2642,0.00293451420433
2644,0.185439222964
2647,0.0225109534495
2648,0.208853950535
2649,0.0794265905642
2651,0.0103355128764
2652,0.0824593044081
2656,0.218403334597
2658,0.0936351112952
2664,0.0252990474956
2667,0.112308657146
2669,0.0507479282517
2670,0.00526089289811
2671,0.19389575444
2672,0.213153748517
2673,0.00529625905558
2678,0.0257378377883
2679,0.0210853263482
2682,0.00304815454593
2684,0.00934134637602
2685,0.0268899254506
2687,0.00864108555458
2689,0.00689131637683
2700,0.00538682854347
2701,0.0190034133902
2702,0.0251290618694
2704,0.0412409949994
2707,0.00461097995717
2710,0.0204250427121
2713,0.0198348471175
2715,0.051024796936
2716,0.0780405195038
2724,0.00388318722177
2726,0.0661643711212
2727,0.00884192959021
2728,0.00452478390916
2730,0.00586222419764
2731,0.0528378400843
